"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Sep 28 03:33:01 GMT 2024","Sat Sep 28 03:33:01 GMT 2024","367","tests.api","test_api","TestEntityAPI","","","Test get entity","Verify that a specific entity can be retrieved"
"passed","Sat Sep 28 03:33:02 GMT 2024","Sat Sep 28 03:33:03 GMT 2024","748","tests.api","test_api","TestEntityAPI","","","Test update entity","Verify that an entity can be updated successfully"
"passed","Sat Sep 28 03:33:03 GMT 2024","Sat Sep 28 03:33:05 GMT 2024","1416","tests.api","test_api","TestEntityAPI","","","Test delete entity","Verify that an entity can be deleted successfully"
"passed","Sat Sep 28 03:33:00 GMT 2024","Sat Sep 28 03:33:00 GMT 2024","706","tests.api","test_api","TestEntityAPI","","","Test create entity","Verify that an entity can be created successfully"
"passed","Sat Sep 28 03:33:02 GMT 2024","Sat Sep 28 03:33:02 GMT 2024","365","tests.api","test_api","TestEntityAPI","","","Test get all entities","Verify that all entities can be retrieved"
