"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 03 12:28:09 GMT 2024","Thu Oct 03 12:28:10 GMT 2024","621","tests.api","test_api","TestEntityAPI","","","Test update entity","Verify that an entity can be updated successfully"
"passed","Thu Oct 03 12:28:07 GMT 2024","Thu Oct 03 12:28:08 GMT 2024","321","tests.api","test_api","TestEntityAPI","","","Test get all entities","Verify that all entities can be retrieved"
"passed","Thu Oct 03 12:28:11 GMT 2024","Thu Oct 03 12:28:12 GMT 2024","922","tests.api","test_api","TestEntityAPI","","","Test delete entity","Verify that an entity can be deleted successfully"
"passed","Thu Oct 03 12:28:04 GMT 2024","Thu Oct 03 12:28:04 GMT 2024","303","tests.api","test_api","TestEntityAPI","","","Test create entity","Verify that an entity can be created successfully"
"passed","Thu Oct 03 12:28:05 GMT 2024","Thu Oct 03 12:28:05 GMT 2024","302","tests.api","test_api","TestEntityAPI","","","Test get entity","Verify that a specific entity can be retrieved"
