"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Sep 29 18:15:12 GMT 2024","Sun Sep 29 18:15:12 GMT 2024","440","tests.api","test_api","TestEntityAPI","","","Test get entity","Verify that a specific entity can be retrieved"
"passed","Sun Sep 29 18:15:19 GMT 2024","Sun Sep 29 18:15:20 GMT 2024","1296","tests.api","test_api","TestEntityAPI","","","Test delete entity","Verify that an entity can be deleted successfully"
"passed","Sun Sep 29 18:15:10 GMT 2024","Sun Sep 29 18:15:11 GMT 2024","427","tests.api","test_api","TestEntityAPI","","","Test create entity","Verify that an entity can be created successfully"
"passed","Sun Sep 29 18:15:12 GMT 2024","Sun Sep 29 18:15:17 GMT 2024","4428","tests.api","test_api","TestEntityAPI","","","Test get all entities","Verify that all entities can be retrieved"
"passed","Sun Sep 29 18:15:17 GMT 2024","Sun Sep 29 18:15:18 GMT 2024","861","tests.api","test_api","TestEntityAPI","","","Test update entity","Verify that an entity can be updated successfully"
