"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 03 12:34:25 GMT 2024","Thu Oct 03 12:34:26 GMT 2024","353","tests.api","test_api","TestEntityAPI","","","Test get all entities","Verify that all entities can be retrieved"
"passed","Thu Oct 03 12:34:21 GMT 2024","Thu Oct 03 12:34:21 GMT 2024","342","tests.api","test_api","TestEntityAPI","","","Test create entity","Verify that an entity can be created successfully"
"passed","Thu Oct 03 12:34:22 GMT 2024","Thu Oct 03 12:34:23 GMT 2024","351","tests.api","test_api","TestEntityAPI","","","Test get entity","Verify that a specific entity can be retrieved"
"passed","Thu Oct 03 12:34:27 GMT 2024","Thu Oct 03 12:34:28 GMT 2024","709","tests.api","test_api","TestEntityAPI","","","Test update entity","Verify that an entity can be updated successfully"
"passed","Thu Oct 03 12:34:29 GMT 2024","Thu Oct 03 12:34:30 GMT 2024","1063","tests.api","test_api","TestEntityAPI","","","Test delete entity","Verify that an entity can be deleted successfully"
