"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 03 12:42:53 GMT 2024","Thu Oct 03 12:42:54 GMT 2024","1067","tests.ui","test_customer_list","TestCustomerList","","","test_sort_customers_by_first_name[descending]","Test sorting customers by first name in the specified order."
"passed","Thu Oct 03 12:42:55 GMT 2024","Thu Oct 03 12:42:56 GMT 2024","916","tests.ui","test_delete_customers","TestDeleteCustomer","","","test_delete_customer_with_average_name_length","Test deleting a customer with an average name length."
"passed","Thu Oct 03 12:42:54 GMT 2024","Thu Oct 03 12:42:55 GMT 2024","963","tests.ui","test_customer_list","TestCustomerList","","","test_sort_customers_by_first_name[ascending]","Test sorting customers by first name in the specified order."
"passed","Thu Oct 03 12:42:51 GMT 2024","Thu Oct 03 12:42:52 GMT 2024","1324","tests.ui","test_add_customer","TestAddCustomer","","","test_add_customer","Test adding a new customer with valid data."
"passed","Thu Oct 03 12:42:47 GMT 2024","Thu Oct 03 12:42:48 GMT 2024","674","tests.api","test_api","TestEntityAPI","","","Test update entity","Verify that an entity can be updated successfully"
"passed","Thu Oct 03 12:42:45 GMT 2024","Thu Oct 03 12:42:45 GMT 2024","350","tests.api","test_api","TestEntityAPI","","","Test get all entities","Verify that all entities can be retrieved"
"passed","Thu Oct 03 12:42:40 GMT 2024","Thu Oct 03 12:42:40 GMT 2024","339","tests.api","test_api","TestEntityAPI","","","Test create entity","Verify that an entity can be created successfully"
"passed","Thu Oct 03 12:42:49 GMT 2024","Thu Oct 03 12:42:50 GMT 2024","1038","tests.api","test_api","TestEntityAPI","","","Test delete entity","Verify that an entity can be deleted successfully"
"passed","Thu Oct 03 12:42:42 GMT 2024","Thu Oct 03 12:42:42 GMT 2024","331","tests.api","test_api","TestEntityAPI","","","Test get entity","Verify that a specific entity can be retrieved"
