"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 22 15:39:22 GMT 2024","Tue Oct 22 15:39:24 GMT 2024","1327","tests.ui","test_delete_customers","TestDeleteCustomer","","","test_delete_customer_with_average_name_length","Test deleting a customer with an average name length."
"passed","Tue Oct 22 15:39:22 GMT 2024","Tue Oct 22 15:39:24 GMT 2024","1405","tests.ui","test_customer_list","TestCustomerList","","","test_sort_customers_by_first_name[ascending]","Test sorting customers by first name in the specified order."
"passed","Tue Oct 22 15:39:22 GMT 2024","Tue Oct 22 15:39:24 GMT 2024","1487","tests.ui","test_add_customer","TestAddCustomer","","","test_add_customer","Test adding a new customer with valid data."
"passed","Tue Oct 22 15:39:22 GMT 2024","Tue Oct 22 15:39:24 GMT 2024","1389","tests.ui","test_customer_list","TestCustomerList","","","test_sort_customers_by_first_name[descending]","Test sorting customers by first name in the specified order."
