"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 03 12:57:16 GMT 2024","Thu Oct 03 12:57:17 GMT 2024","1658","tests.ui","test_customer_list","TestCustomerList","","","test_sort_customers_by_first_name[ascending]","Test sorting customers by first name in the specified order."
"passed","Thu Oct 03 12:57:16 GMT 2024","Thu Oct 03 12:57:17 GMT 2024","1617","tests.ui","test_customer_list","TestCustomerList","","","test_sort_customers_by_first_name[descending]","Test sorting customers by first name in the specified order."
"passed","Thu Oct 03 12:57:16 GMT 2024","Thu Oct 03 12:57:17 GMT 2024","1801","tests.ui","test_add_customer","TestAddCustomer","","","test_add_customer","Test adding a new customer with valid data."
"passed","Thu Oct 03 12:57:16 GMT 2024","Thu Oct 03 12:57:17 GMT 2024","1538","tests.ui","test_delete_customers","TestDeleteCustomer","","","test_delete_customer_with_average_name_length","Test deleting a customer with an average name length."
