"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Sep 25 23:02:41 GMT 2024","Wed Sep 25 23:02:41 GMT 2024","0","tests.api","test_api","TestEntityAPI","","","Test create entity","Verify that an entity can be created successfully"
"passed","Wed Sep 25 23:02:43 GMT 2024","Wed Sep 25 23:02:44 GMT 2024","758","tests.api","test_api","TestEntityAPI","","","Test update entity","Verify that an entity can be updated successfully"
"passed","Wed Sep 25 23:02:44 GMT 2024","Wed Sep 25 23:02:45 GMT 2024","1099","tests.api","test_api","TestEntityAPI","","","Test delete entity","Verify that an entity can be deleted successfully"
"passed","Wed Sep 25 23:02:42 GMT 2024","Wed Sep 25 23:02:43 GMT 2024","368","tests.api","test_api","TestEntityAPI","","","Test get all entities","Verify that all entities can be retrieved"
"passed","Wed Sep 25 23:02:41 GMT 2024","Wed Sep 25 23:02:42 GMT 2024","431","tests.api","test_api","TestEntityAPI","","","Test get entity","Verify that a specific entity can be retrieved"
