"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 03 12:59:11 GMT 2024","Thu Oct 03 12:59:12 GMT 2024","323","tests.api","test_api","TestEntityAPI","","","Test get all entities","Verify that all entities can be retrieved"
"passed","Thu Oct 03 12:59:15 GMT 2024","Thu Oct 03 12:59:16 GMT 2024","907","tests.api","test_api","TestEntityAPI","","","Test delete entity","Verify that an entity can be deleted successfully"
"passed","Thu Oct 03 12:59:27 GMT 2024","Thu Oct 03 12:59:28 GMT 2024","960","tests.ui","test_customer_list","TestCustomerList","","","test_sort_customers_by_first_name[descending]","Test sorting customers by first name in the specified order."
"passed","Thu Oct 03 12:59:09 GMT 2024","Thu Oct 03 12:59:09 GMT 2024","305","tests.api","test_api","TestEntityAPI","","","Test get entity","Verify that a specific entity can be retrieved"
"passed","Thu Oct 03 12:59:25 GMT 2024","Thu Oct 03 12:59:26 GMT 2024","1756","tests.ui","test_add_customer","TestAddCustomer","","","test_add_customer","Test adding a new customer with valid data."
"passed","Thu Oct 03 12:59:13 GMT 2024","Thu Oct 03 12:59:14 GMT 2024","626","tests.api","test_api","TestEntityAPI","","","Test update entity","Verify that an entity can be updated successfully"
"passed","Thu Oct 03 12:59:29 GMT 2024","Thu Oct 03 12:59:30 GMT 2024","896","tests.ui","test_delete_customers","TestDeleteCustomer","","","test_delete_customer_with_average_name_length","Test deleting a customer with an average name length."
"passed","Thu Oct 03 12:59:08 GMT 2024","Thu Oct 03 12:59:08 GMT 2024","306","tests.api","test_api","TestEntityAPI","","","Test create entity","Verify that an entity can be created successfully"
"passed","Thu Oct 03 12:59:28 GMT 2024","Thu Oct 03 12:59:29 GMT 2024","971","tests.ui","test_customer_list","TestCustomerList","","","test_sort_customers_by_first_name[ascending]","Test sorting customers by first name in the specified order."
