"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 22 15:37:57 GMT 2024","Tue Oct 22 15:37:58 GMT 2024","674","tests.ui","test_delete_customers","TestDeleteCustomer","","","test_delete_customer_with_average_name_length","Test deleting a customer with an average name length."
"passed","Tue Oct 22 15:37:49 GMT 2024","Tue Oct 22 15:37:50 GMT 2024","860","tests.api","test_api","TestEntityAPI","","","Test update entity","Verify that an entity can be updated successfully"
"passed","Tue Oct 22 15:37:51 GMT 2024","Tue Oct 22 15:37:52 GMT 2024","1296","tests.api","test_api","TestEntityAPI","","","Test delete entity","Verify that an entity can be deleted successfully"
"passed","Tue Oct 22 15:37:41 GMT 2024","Tue Oct 22 15:37:42 GMT 2024","427","tests.api","test_api","TestEntityAPI","","","Test create entity","Verify that an entity can be created successfully"
"passed","Tue Oct 22 15:37:55 GMT 2024","Tue Oct 22 15:37:56 GMT 2024","688","tests.ui","test_customer_list","TestCustomerList","","","test_sort_customers_by_first_name[descending]","Test sorting customers by first name in the specified order."
"passed","Tue Oct 22 15:37:56 GMT 2024","Tue Oct 22 15:37:57 GMT 2024","742","tests.ui","test_customer_list","TestCustomerList","","","test_sort_customers_by_first_name[ascending]","Test sorting customers by first name in the specified order."
"passed","Tue Oct 22 15:37:43 GMT 2024","Tue Oct 22 15:37:43 GMT 2024","429","tests.api","test_api","TestEntityAPI","","","Test get entity","Verify that a specific entity can be retrieved"
"passed","Tue Oct 22 15:37:46 GMT 2024","Tue Oct 22 15:37:47 GMT 2024","425","tests.api","test_api","TestEntityAPI","","","Test get all entities","Verify that all entities can be retrieved"
"passed","Tue Oct 22 15:37:54 GMT 2024","Tue Oct 22 15:37:55 GMT 2024","814","tests.ui","test_add_customer","TestAddCustomer","","","test_add_customer","Test adding a new customer with valid data."
