"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 03 23:20:00 GMT 2024","Thu Oct 03 23:20:03 GMT 2024","2552","tests.ui","test_customer_list","TestCustomerList","","","test_sort_customers_by_first_name[ascending]","Test sorting customers by first name in the specified order."
"passed","Thu Oct 03 23:20:00 GMT 2024","Thu Oct 03 23:20:03 GMT 2024","2445","tests.ui","test_customer_list","TestCustomerList","","","test_sort_customers_by_first_name[descending]","Test sorting customers by first name in the specified order."
"passed","Thu Oct 03 23:20:00 GMT 2024","Thu Oct 03 23:20:03 GMT 2024","2523","tests.ui","test_delete_customers","TestDeleteCustomer","","","test_delete_customer_with_average_name_length","Test deleting a customer with an average name length."
"passed","Thu Oct 03 23:20:00 GMT 2024","Thu Oct 03 23:20:03 GMT 2024","2950","tests.ui","test_add_customer","TestAddCustomer","","","test_add_customer","Test adding a new customer with valid data."
