"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Sep 23 17:55:33 GMT 2024","Mon Sep 23 17:55:35 GMT 2024","2257","tests.ui","test_add_customer","TestAddCustomer","","","test_add_customer","Test adding a new customer with valid data."
"passed","Mon Sep 23 17:55:33 GMT 2024","Mon Sep 23 17:55:35 GMT 2024","1920","tests.ui","test_customer_list","TestCustomerList","","","test_sort_customers_by_first_name[ascending]","Test sorting customers by first name in the specified order."
"passed","Mon Sep 23 17:55:33 GMT 2024","Mon Sep 23 17:55:34 GMT 2024","1852","tests.ui","test_customer_list","TestCustomerList","","","test_sort_customers_by_first_name[descending]","Test sorting customers by first name in the specified order."
"passed","Mon Sep 23 17:55:33 GMT 2024","Mon Sep 23 17:55:34 GMT 2024","1845","tests.ui","test_delete_customers","TestDeleteCustomer","","","test_delete_customer_with_average_name_length","Test deleting a customer with an average name length."
