"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Sep 25 22:59:40 GMT 2024","Wed Sep 25 22:59:40 GMT 2024","0","tests.api","test_api","TestEntityAPI","","","Test create entity","Verify that an entity can be created successfully"
"passed","Wed Sep 25 22:59:41 GMT 2024","Wed Sep 25 22:59:41 GMT 2024","367","tests.api","test_api","TestEntityAPI","","","Test get all entities","Verify that all entities can be retrieved"
"passed","Wed Sep 25 22:59:43 GMT 2024","Wed Sep 25 22:59:44 GMT 2024","1090","tests.api","test_api","TestEntityAPI","","","Test delete entity","Verify that an entity can be deleted successfully"
"passed","Wed Sep 25 22:59:40 GMT 2024","Wed Sep 25 22:59:41 GMT 2024","364","tests.api","test_api","TestEntityAPI","","","Test get entity","Verify that a specific entity can be retrieved"
"passed","Wed Sep 25 22:59:42 GMT 2024","Wed Sep 25 22:59:43 GMT 2024","738","tests.api","test_api","TestEntityAPI","","","Test update entity","Verify that an entity can be updated successfully"
