"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Sep 26 10:36:12 GMT 2024","Thu Sep 26 10:36:12 GMT 2024","0","tests.api","test_api","TestEntityAPI","","","Test create entity","Verify that an entity can be created successfully"
"passed","Thu Sep 26 10:36:16 GMT 2024","Thu Sep 26 10:36:17 GMT 2024","1105","tests.api","test_api","TestEntityAPI","","","Test delete entity","Verify that an entity can be deleted successfully"
"passed","Thu Sep 26 10:36:14 GMT 2024","Thu Sep 26 10:36:14 GMT 2024","365","tests.api","test_api","TestEntityAPI","","","Test get all entities","Verify that all entities can be retrieved"
"passed","Thu Sep 26 10:36:15 GMT 2024","Thu Sep 26 10:36:16 GMT 2024","1122","tests.api","test_api","TestEntityAPI","","","Test update entity","Verify that an entity can be updated successfully"
"passed","Thu Sep 26 10:36:13 GMT 2024","Thu Sep 26 10:36:14 GMT 2024","357","tests.api","test_api","TestEntityAPI","","","Test get entity","Verify that a specific entity can be retrieved"
